store_id,item_id,wm_yr_wk,sell_price
store_1,item_35,201970,0
store_9,item_35,201971,11.47
store_9,item_22,201972,0
store_4,item_50,201973,0
store_1,item_24,201974,31.72
store_2,item_4,201975,9.95
store_10,item_48,201976,9.95
store_4,item_48,201977,0
store_10,item_44,201978,0
store_2,item_21,201979,0
store_8,item_7,201980,12.12
store_2,item_6,201981,9.92
store_3,item_31,201982,0
store_9,item_26,201983,87.33
store_10,item_32,201984,99.65
store_8,item_47,201985,82.56
store_3,item_33,201986,9.85
store_3,item_46,201987,10.19
store_8,item_31,201988,10.25
store_9,item_24,201989,10.1
store_7,item_8,201990,9.87
store_5,item_3,201991,0
store_6,item_20,201992,0
store_3,item_38,201993,5.82
store_5,item_19,201994,6.83
store_1,item_8,201995,0
store_7,item_31,201996,28.72
store_7,item_31,201997,12.62
store_8,item_43,201998,15.75
store_6,item_6,201999,39.34
store_7,item_22,201800,10.46
store_8,item_48,201801,0
store_1,item_37,201802,0
store_9,item_6,201803,0
store_10,item_34,201804,0
store_2,item_43,201805,0
store_4,item_16,201806,9.38
store_9,item_39,201807,0
store_8,item_2,201808,22.41
store_1,item_34,201809,0
store_2,item_7,201810,0
store_5,item_50,201811,9.65
store_7,item_44,201812,0
store_3,item_2,201813,9.8
store_2,item_21,201814,0
store_5,item_25,201815,9.55
store_4,item_49,201816,9.93
store_2,item_18,201817,9.82
store_9,item_27,201818,9.98
store_7,item_41,201819,0
store_5,item_36,201820,9.75
store_9,item_42,201821,8.05
store_8,item_6,201822,0
store_6,item_35,201823,12.82
store_9,item_29,201824,9.5
store_8,item_40,201825,0
store_1,item_4,201826,28.06
store_5,item_44,201827,99.92
store_4,item_38,201828,0
store_5,item_6,201829,70.14
store_3,item_47,201830,0
store_10,item_33,201831,44.31
store_5,item_49,201832,28.03
store_6,item_22,201833,0
store_1,item_45,201834,0
store_10,item_31,201835,10.4
store_3,item_27,201836,76.48
store_9,item_6,201837,10.04
store_8,item_44,201838,9.85
store_7,item_39,201839,0
store_2,item_30,201840,46.88
store_1,item_15,201841,10.26
store_6,item_13,201842,10.32
store_5,item_46,201843,7.34
store_6,item_3,201844,0
store_1,item_13,201845,11.98
store_5,item_37,201846,17.88
store_4,item_43,201847,0
store_2,item_9,201848,0
store_9,item_47,201849,0
store_9,item_40,201850,34.35
store_1,item_28,201851,10.35
store_6,item_28,201852,28.13
store_9,item_30,201853,36.79
store_1,item_47,201854,5.47
store_9,item_29,201855,0
store_6,item_6,201856,10.49
store_4,item_45,201857,95.82
store_4,item_13,201858,0
store_2,item_2,201859,43.76
store_1,item_38,201860,0
store_2,item_31,201861,0
store_6,item_34,201862,14.44
store_2,item_41,201863,58.31
store_2,item_4,201864,9.88
store_2,item_9,201865,10.42
store_8,item_4,201866,30.93
store_2,item_7,201867,10.06
store_5,item_25,201868,10.49
store_7,item_15,201869,9.95
store_8,item_28,201870,9.84
store_1,item_30,201871,0
store_2,item_1,201872,10.09
store_4,item_37,201873,0
store_6,item_27,201874,72.74
store_8,item_12,201875,0
store_1,item_9,201876,29.64
store_5,item_38,201877,0
store_10,item_22,201878,0
store_9,item_38,201879,0
store_7,item_23,201880,0
store_2,item_22,201881,11.68
store_10,item_45,201882,42.75
store_10,item_20,201883,33.53
store_2,item_30,201884,10
store_1,item_41,201885,11.93
store_10,item_14,201886,0
store_7,item_14,201887,19.24
store_1,item_24,201888,9.57
store_1,item_36,201889,9.64
store_8,item_13,201890,0
store_4,item_13,201891,9.53
store_3,item_22,201892,0
store_3,item_17,201893,9.52
store_3,item_25,201894,9.84
store_4,item_20,201895,24.77
store_6,item_43,201896,14.41
store_2,item_8,201897,0
store_4,item_13,201898,69.74
store_6,item_39,201899,97.72
store_4,item_3,201900,0
store_3,item_21,201901,0
store_3,item_33,201902,21.71
store_2,item_31,201903,9.67
store_7,item_49,201904,25.43
store_3,item_21,201905,26.75
store_8,item_31,201906,0
store_4,item_15,201907,0
store_7,item_14,201908,21.83
store_10,item_11,201909,0
store_3,item_49,201910,9.8
store_9,item_23,201911,10.84
store_9,item_40,201912,21.88
store_7,item_27,201913,40.42
store_5,item_25,201914,9.68
store_4,item_17,201915,9.86
store_2,item_19,201916,10.29
store_4,item_7,201917,9.57
store_1,item_35,201918,0
store_5,item_20,201919,0
store_9,item_17,201920,10.27
store_5,item_23,201921,94.64
store_10,item_49,201922,9.97
store_9,item_49,201923,0
store_4,item_47,201924,9.74
store_8,item_22,201925,9.81
store_4,item_28,201926,21.75
store_8,item_36,201927,9.87
store_10,item_9,201928,0
store_8,item_43,201929,17.65
store_7,item_44,201930,76.52
store_9,item_20,201931,0
store_3,item_10,201932,28.84
store_7,item_14,201933,7.31
store_7,item_13,201934,11.76
store_10,item_29,201935,0
store_9,item_12,201936,10.33
store_10,item_32,201937,9.69
store_2,item_25,201938,11.09
store_9,item_5,201939,6.69
store_9,item_1,201940,8.27
store_7,item_11,201941,9.63
store_7,item_31,201942,9.89
store_4,item_9,201943,8.1
store_3,item_39,201944,29.79
store_5,item_13,201945,10.49
store_8,item_5,201946,60.88
store_4,item_34,201947,45.6
store_8,item_30,201948,10.24
store_5,item_42,201949,35.33
store_5,item_26,201950,0
store_10,item_47,201951,46.32
store_3,item_45,201952,9.89
store_1,item_16,201953,0
store_2,item_45,201954,14.09
store_9,item_8,201955,0
store_9,item_50,201956,0
store_5,item_14,201957,9.96
store_2,item_41,201958,38.73
store_7,item_13,201959,4.74
store_5,item_8,201960,8.27
store_8,item_30,201961,9.58
store_4,item_46,201962,14.89
store_5,item_11,201963,0
store_3,item_19,201964,10.03
store_7,item_11,201965,10.17
store_1,item_44,201966,8.52
store_3,item_14,201967,10.39
store_9,item_14,201968,69.98
store_9,item_42,201969,9.89
store_5,item_29,201970,10.1
store_1,item_50,201971,76.94
store_4,item_24,201972,0
store_7,item_2,201973,9.84
store_4,item_44,201974,9.72
store_2,item_43,201975,0
store_7,item_33,201976,10.32
store_6,item_36,201977,11.25
store_7,item_8,201978,0
store_6,item_12,201979,9.9
store_6,item_1,201980,22.06
store_4,item_5,201981,32.85
store_1,item_5,201982,9.11
store_2,item_46,201983,0
store_10,item_21,201984,68.11
store_3,item_22,201985,0
store_8,item_5,201986,1.86
store_7,item_33,201987,0
store_4,item_2,201988,9.81
store_7,item_49,201989,0
store_3,item_24,201990,30.36
store_3,item_25,201991,0
store_10,item_29,201992,7.58
store_1,item_34,201993,65.16
store_5,item_49,201994,9.73
store_6,item_22,201995,0
store_4,item_44,201996,11.08
store_9,item_21,201997,0
store_2,item_32,201998,10.45
store_1,item_41,201999,0
store_2,item_12,201800,0
store_7,item_47,201801,31.83
store_4,item_16,201802,18.47
store_4,item_20,201803,0
store_5,item_31,201804,10.45
store_6,item_26,201805,17.61
store_8,item_28,201806,76.27
store_8,item_2,201807,43.31
store_2,item_49,201808,0
store_9,item_47,201809,7.57
store_5,item_30,201810,19.38
store_2,item_22,201811,0
store_3,item_13,201812,9.51
store_9,item_47,201813,25.08
store_7,item_48,201814,19.82
store_10,item_5,201815,88.61
store_2,item_25,201816,6.94
store_5,item_50,201817,25.97
store_6,item_45,201818,10.15
store_7,item_48,201819,0
store_6,item_41,201820,10.2
store_3,item_17,201821,94.48
store_3,item_17,201822,0
store_1,item_8,201823,10.14
store_7,item_26,201824,10.02
store_4,item_28,201825,0
store_5,item_33,201826,59.02
store_7,item_49,201827,9.61
store_10,item_50,201828,40.9
store_4,item_48,201829,70.2
store_1,item_11,201830,1.16
store_2,item_50,201831,52.97
store_5,item_47,201832,17.89
store_6,item_12,201833,0
store_9,item_8,201834,57.14
store_4,item_12,201835,0
store_4,item_17,201836,44.63
store_10,item_7,201837,0
store_7,item_8,201838,0
store_10,item_16,201839,49.03
store_2,item_1,201840,9.77
store_1,item_43,201841,9.6
store_9,item_1,201842,60.7
store_5,item_32,201843,75.93
store_10,item_28,201844,19.17
store_6,item_16,201845,33.59
store_10,item_4,201846,0
store_1,item_30,201847,72.8
store_3,item_2,201848,10.37
store_5,item_45,201849,8.68
store_9,item_27,201850,0
store_1,item_41,201851,43.8
store_8,item_15,201852,40.62
store_10,item_6,201853,21.97
store_2,item_47,201854,30.09
store_4,item_46,201855,0
store_3,item_32,201856,9.8
store_9,item_30,201857,0
store_8,item_43,201858,0
store_2,item_7,201859,99.34
store_1,item_11,201860,45.23
store_4,item_47,201861,0
store_3,item_35,201862,9.95
store_6,item_15,201863,10.14
store_7,item_46,201864,65.74
store_9,item_28,201865,0
store_5,item_6,201866,9.59
store_10,item_13,201867,10.07
store_3,item_21,201868,58.11
store_1,item_20,201869,10.09
store_4,item_25,201870,32.64
store_6,item_44,201871,0
store_2,item_26,201872,10.04
store_8,item_21,201873,0
store_4,item_32,201874,15.6
store_5,item_10,201875,10.1
store_5,item_33,201876,9.77
store_10,item_31,201877,9.95
store_1,item_22,201878,0
store_4,item_45,201879,10.42
store_3,item_32,201880,30.61
store_3,item_2,201881,34.4
store_8,item_23,201882,39.72
store_9,item_47,201883,0
store_9,item_26,201884,9.63
store_10,item_4,201885,0
store_10,item_9,201886,69.9
store_5,item_10,201887,0
store_1,item_24,201888,10.18
store_3,item_25,201889,68.27
store_3,item_4,201890,9.86
store_8,item_12,201891,9.62
store_9,item_42,201892,0
store_7,item_16,201893,9.62
store_7,item_32,201894,0
store_7,item_50,201895,10.28
store_7,item_18,201896,37.36
store_2,item_8,201897,9.62
store_9,item_15,201898,10.09
store_10,item_31,201899,0
store_10,item_12,201900,48.93
store_7,item_20,201901,0
store_9,item_12,201902,81.47
store_1,item_26,201903,7.33
store_10,item_35,201904,10.25
store_4,item_43,201905,9.68
store_10,item_45,201906,5.05
store_6,item_8,201907,9.63
store_4,item_42,201908,0
store_1,item_6,201909,10.01
store_6,item_35,201910,0
store_4,item_20,201911,10.45
store_9,item_19,201912,14.85
store_8,item_45,201913,26.61
store_10,item_35,201914,0
store_4,item_3,201915,0
store_3,item_39,201916,0
store_3,item_47,201917,8.36
store_5,item_17,201918,65.33
store_3,item_26,201919,9.24
store_5,item_44,201920,94.08
store_3,item_35,201921,0
store_4,item_46,201922,0
store_7,item_10,201923,49.63
store_7,item_2,201924,0
store_9,item_8,201925,7.53
store_2,item_24,201926,0
store_4,item_18,201927,9.6
store_4,item_25,201928,10.28
store_2,item_12,201929,29.85
store_2,item_34,201930,35.32
store_9,item_18,201931,10.4
store_3,item_21,201932,18.89
store_9,item_36,201933,48.21
store_3,item_17,201934,10.19
store_3,item_43,201935,0
store_1,item_47,201936,0
store_10,item_27,201937,19.13
store_6,item_30,201938,14.52
store_9,item_46,201939,0
store_5,item_27,201940,0
store_2,item_47,201941,0
store_10,item_4,201942,10.24
store_9,item_32,201943,10.46
store_7,item_44,201944,0
store_7,item_1,201945,0
store_7,item_45,201946,0
store_10,item_29,201947,0
store_3,item_5,201948,42.13
store_1,item_28,201949,38.53
store_6,item_8,201950,0
store_9,item_50,201951,9.79
store_8,item_19,201952,11.44
store_4,item_20,201953,10.44
store_10,item_32,201954,9.86
store_10,item_30,201955,0
store_1,item_23,201956,0
store_2,item_28,201957,20.56
store_9,item_33,201958,9.11
store_1,item_10,201959,12.08
store_6,item_20,201960,0
store_9,item_18,201961,10.49
store_8,item_11,201962,8.54
store_1,item_23,201963,0
store_1,item_9,201964,42.68
store_6,item_3,201965,11.66
store_5,item_8,201966,49.42
store_8,item_44,201967,8.25
store_9,item_47,201968,14.01
store_2,item_2,201969,0
store_4,item_4,201970,0
store_7,item_31,201971,0
store_7,item_16,201972,0
store_4,item_18,201973,10.36
store_4,item_43,201974,20.64
store_2,item_45,201975,0
store_4,item_8,201976,0
store_4,item_10,201977,2.75
store_4,item_6,201978,9.88
store_9,item_20,201979,7.22
store_8,item_4,201980,64.74
store_5,item_8,201981,18.82
store_7,item_16,201982,0
store_1,item_1,201983,10.16
store_6,item_14,201984,0
store_7,item_12,201985,47.47
store_6,item_20,201986,9.6
store_1,item_44,201987,0
store_10,item_34,201988,12.67
store_4,item_38,201989,9.64
store_2,item_9,201990,9.54
store_4,item_13,201991,92.62
store_2,item_35,201992,15.77
store_4,item_35,201993,0
store_7,item_36,201994,44.69
store_6,item_29,201995,10.41
store_2,item_31,201996,52.85
store_9,item_2,201997,0
store_5,item_3,201998,10.29
store_4,item_48,201999,50.01
store_9,item_33,201800,9.67
store_9,item_25,201801,40.68
store_5,item_14,201802,0
store_10,item_45,201803,10.38
store_9,item_30,201804,0
store_5,item_46,201805,0
store_4,item_3,201806,0
store_5,item_9,201807,0
store_4,item_14,201808,9.5
store_6,item_41,201809,16.9
store_3,item_27,201810,0
store_1,item_23,201811,0
store_3,item_17,201812,10.04
store_10,item_7,201813,94.62
store_5,item_41,201814,0
store_6,item_18,201815,10.82
store_3,item_29,201816,12.3
store_6,item_10,201817,10.28
store_3,item_30,201818,0
store_4,item_37,201819,94.39
store_3,item_42,201820,0
store_3,item_26,201821,0
store_7,item_16,201822,91
store_7,item_7,201823,0
store_10,item_7,201824,39.02
store_2,item_1,201825,9.63
store_2,item_18,201826,0
store_1,item_7,201827,0
store_4,item_9,201828,76.21
store_8,item_11,201829,0
store_4,item_4,201830,0
store_1,item_3,201831,10.04
store_2,item_33,201832,15.04
store_4,item_2,201833,0
store_6,item_42,201834,12.07
store_2,item_32,201835,0
store_2,item_19,201836,4.74
store_2,item_24,201837,10.4
store_10,item_10,201838,0
store_10,item_12,201839,15.87
store_5,item_40,201840,0
store_5,item_32,201841,0
store_1,item_10,201842,8.2
store_8,item_47,201843,81.65
store_2,item_37,201844,96
store_5,item_10,201845,9.82
store_3,item_12,201846,35.91
store_8,item_28,201847,69.65
store_7,item_39,201848,0
store_7,item_27,201849,54.34
store_8,item_35,201850,8.85
store_9,item_37,201851,0
store_6,item_1,201852,0
store_6,item_36,201853,95.8
store_2,item_4,201854,0
store_5,item_30,201855,13.35
store_4,item_14,201856,0
store_2,item_45,201857,0
store_7,item_24,201858,10.2
store_10,item_5,201859,83.91
store_3,item_2,201860,0
store_4,item_5,201861,10.07
store_7,item_10,201862,0
store_9,item_45,201863,24.04
store_8,item_42,201864,9.79
store_3,item_4,201865,10.1
store_3,item_33,201866,5.11
store_8,item_36,201867,46.04
store_4,item_28,201868,0
store_9,item_25,201869,12.43
store_10,item_4,201870,0
store_8,item_31,201871,32.98
store_7,item_11,201872,10.3
store_7,item_13,201873,0
store_6,item_39,201874,2.37
store_3,item_35,201875,9.57
store_10,item_1,201876,0
store_1,item_16,201877,0
store_10,item_31,201878,9.55
store_2,item_20,201879,10.48
store_5,item_26,201880,8.14
store_6,item_9,201881,9.83
store_9,item_7,201882,5.24
store_8,item_38,201883,9.79
store_3,item_44,201884,8.8
store_2,item_46,201885,0
store_3,item_33,201886,0
store_6,item_19,201887,31.55
store_1,item_46,201888,24.67
store_10,item_39,201889,10.46
store_10,item_41,201890,10.64
store_1,item_10,201891,0
store_8,item_7,201892,32.06
store_5,item_11,201893,9.78
store_6,item_23,201894,9.57
store_8,item_17,201895,97.87
store_8,item_42,201896,14.4
store_1,item_24,201897,0
store_8,item_24,201898,19.31
store_9,item_29,201899,0
store_10,item_42,201900,10.24
store_4,item_45,201901,9.65
store_2,item_19,201902,16.66
store_7,item_5,201903,8.88
store_2,item_23,201904,47.38
store_9,item_30,201905,9.59
store_2,item_26,201906,20.75
store_6,item_5,201907,17.78
store_4,item_45,201908,12.32
store_8,item_3,201909,0
store_4,item_21,201910,10.49
store_7,item_4,201911,39.69
store_4,item_4,201912,13.68
store_5,item_17,201913,0
store_5,item_26,201914,9.8
store_8,item_27,201915,0
store_3,item_4,201916,10.39
store_7,item_22,201917,9.06
store_7,item_31,201918,54.02
store_3,item_45,201919,36.11
store_10,item_25,201920,10.06
store_10,item_13,201921,10.22
store_10,item_40,201922,0
store_1,item_10,201923,93.45
store_8,item_21,201924,10.29
store_7,item_17,201925,10.49
store_3,item_41,201926,64.25
store_10,item_7,201927,9.72
store_4,item_27,201928,0
store_6,item_14,201929,0
store_6,item_24,201930,9.8
store_5,item_33,201931,10.2
store_8,item_27,201932,35.82
store_9,item_28,201933,0
store_8,item_28,201934,0
store_9,item_28,201935,29.22
store_7,item_41,201936,0
store_2,item_7,201937,10.15
store_10,item_27,201938,10
store_10,item_35,201939,10.13
store_9,item_38,201940,10.17
store_7,item_14,201941,12.77
store_2,item_13,201942,95.1
store_6,item_30,201943,90.89
store_7,item_1,201944,39.33
store_5,item_43,201945,16.06
store_4,item_1,201946,4.23
store_1,item_10,201947,42.2
store_6,item_11,201948,24.94
store_7,item_13,201949,83.03
store_10,item_28,201950,14.39
store_3,item_26,201951,26.35
store_4,item_7,201952,10.04
store_5,item_36,201953,0
store_2,item_6,201954,9.94
store_10,item_10,201955,10.12
store_9,item_6,201956,3.5
store_3,item_30,201957,0
store_5,item_13,201958,12.26
store_5,item_43,201959,9.77
store_3,item_41,201960,10.14
store_10,item_7,201961,9.96
store_10,item_8,201962,9.64
store_5,item_12,201963,9.58
store_6,item_14,201964,10.97
store_1,item_27,201965,9.99
store_2,item_14,201966,38.15
store_6,item_41,201967,81.05
store_3,item_20,201968,10.4
store_10,item_41,201969,9.62
store_6,item_23,201970,99.5
store_10,item_35,201971,9.66
store_5,item_8,201972,0
store_9,item_33,201973,0
store_2,item_14,201974,9.83
store_4,item_6,201975,7.68
store_4,item_6,201976,35.7
store_8,item_48,201977,44.17
store_7,item_13,201978,9.48
store_7,item_7,201979,0
store_8,item_28,201980,42.95
store_5,item_21,201981,10.11
store_7,item_13,201982,0
store_8,item_11,201983,10.46
store_5,item_38,201984,30.05
store_9,item_23,201985,3.96
store_3,item_21,201986,79.3
store_6,item_16,201987,9.72
store_6,item_24,201988,0
store_1,item_21,201989,10.22
store_4,item_30,201990,0
store_7,item_19,201991,0
store_9,item_18,201992,10.07
store_7,item_44,201993,32.46
store_6,item_13,201994,5.5
store_8,item_3,201995,0
store_8,item_11,201996,0
store_10,item_2,201997,0
store_8,item_19,201998,13.42
store_1,item_35,201999,9.84
store_1,item_5,201800,10.42
store_7,item_47,201801,14.46
store_7,item_6,201802,0
store_7,item_20,201803,49.84
store_2,item_24,201804,9.53
store_1,item_1,201805,0
store_7,item_15,201806,0
store_9,item_1,201807,9.76
store_1,item_8,201808,10.45
store_2,item_17,201809,34.71
store_5,item_45,201810,14.25
store_2,item_9,201811,43.23
store_8,item_43,201812,10.02
store_4,item_37,201813,66.47
store_5,item_21,201814,23.36
store_5,item_50,201815,35.86
store_9,item_16,201816,0
store_8,item_4,201817,0
store_8,item_25,201818,0
store_4,item_38,201819,38.26
store_8,item_42,201820,0
store_3,item_15,201821,19.89
store_10,item_33,201822,0
store_2,item_18,201823,17.26
store_5,item_37,201824,9.65
store_2,item_48,201825,9.74
store_8,item_12,201826,2.4
store_6,item_17,201827,10.43
store_2,item_23,201828,21.99
store_7,item_33,201829,51.28
store_1,item_29,201830,0
store_7,item_47,201831,20.2
store_4,item_26,201832,10.94
store_9,item_28,201833,10.18
store_4,item_8,201834,0
store_10,item_18,201835,0
store_5,item_15,201836,39.8
store_2,item_15,201837,0
store_4,item_23,201838,35.59
store_1,item_7,201839,10.03
store_5,item_45,201840,0
store_3,item_12,201841,0
store_1,item_43,201842,43.36
store_1,item_12,201843,0
store_1,item_39,201844,0
store_8,item_16,201845,11.83
store_1,item_37,201846,0
store_3,item_50,201847,9.6
store_6,item_29,201848,73.75
store_9,item_17,201849,26.1
store_8,item_1,201850,15.76
store_9,item_50,201851,12.16
store_9,item_47,201852,9.65
store_7,item_15,201853,0
store_4,item_37,201854,36.58
store_2,item_13,201855,64.23
store_5,item_41,201856,98.75
store_9,item_12,201857,45.61
store_6,item_26,201858,94.58
store_5,item_20,201859,0
store_10,item_8,201860,79.74
store_10,item_23,201861,0
store_8,item_44,201862,0
store_9,item_19,201863,0
store_2,item_19,201864,9.95
store_4,item_19,201865,9.55
store_5,item_1,201866,35.87
store_1,item_4,201867,7.75
store_9,item_43,201868,0
store_3,item_47,201869,0
store_5,item_15,201870,9.97
store_6,item_16,201871,42.83
store_2,item_17,201872,0
store_10,item_28,201873,0
store_4,item_17,201874,0
store_5,item_20,201875,9.8
store_8,item_35,201876,8.76
store_2,item_9,201877,69.72
store_9,item_44,201878,23.95
store_8,item_27,201879,46.67
store_9,item_2,201880,9.75
store_3,item_40,201881,39.54
store_3,item_40,201882,3.62
store_3,item_26,201883,9.96
store_9,item_30,201884,9.58
store_5,item_42,201885,9.83
store_2,item_19,201886,69.37
store_1,item_8,201887,10.2
store_9,item_10,201888,14.5
store_3,item_20,201889,0
store_8,item_40,201890,0
store_3,item_39,201891,10.02
store_4,item_14,201892,9.97
store_9,item_29,201893,6.51
store_2,item_20,201894,48.89
store_3,item_16,201895,41.26
store_10,item_8,201896,15.48
store_1,item_12,201897,0
store_3,item_33,201898,0
store_5,item_43,201899,10.46
store_8,item_24,201900,0
store_8,item_27,201901,15.67
store_5,item_30,201902,10.06
store_1,item_38,201903,2.67
store_1,item_23,201904,9.68
store_5,item_1,201905,0
store_6,item_46,201906,51.79
store_3,item_42,201907,0
store_8,item_46,201908,0
store_7,item_5,201909,38.28
store_8,item_39,201910,0
store_3,item_45,201911,29.85
store_10,item_40,201912,7.69
store_1,item_47,201913,0
store_8,item_44,201914,33.04
store_4,item_50,201915,0
store_7,item_49,201916,92.32
store_1,item_40,201917,0
store_8,item_49,201918,0
store_3,item_21,201919,10.2
store_7,item_9,201920,6.96
store_8,item_44,201921,0
store_7,item_34,201922,0
store_2,item_14,201923,10.31
store_1,item_24,201924,57.26
store_2,item_22,201925,11.82
store_4,item_14,201926,50.58
store_6,item_40,201927,13.02
store_7,item_41,201928,87.52
store_10,item_6,201929,0
store_2,item_8,201930,23.83
store_10,item_35,201931,2.1
store_5,item_25,201932,0
store_5,item_5,201933,0
store_7,item_40,201934,10.05
store_2,item_38,201935,93.76
store_5,item_42,201936,9.53
store_7,item_17,201937,0
store_3,item_14,201938,0
store_4,item_32,201939,10.31
store_10,item_40,201940,9.85
store_2,item_27,201941,10.39
store_8,item_9,201942,0
store_1,item_32,201943,11.5
store_8,item_20,201944,0
store_1,item_50,201945,10.34
store_1,item_36,201946,6.16
store_7,item_45,201947,9.3
store_9,item_9,201948,9.94
store_10,item_24,201949,10.49
store_1,item_16,201950,0
store_4,item_27,201951,10.49
store_1,item_47,201952,0
store_1,item_9,201953,18.88
store_1,item_21,201954,0
store_5,item_9,201955,48.39
store_2,item_43,201956,9.58
store_9,item_14,201957,70.82
store_6,item_15,201958,71.6
store_6,item_50,201959,0
store_9,item_18,201960,0
store_1,item_23,201961,70.84
store_10,item_32,201962,0
store_9,item_15,201963,0
store_2,item_24,201964,0
store_8,item_42,201965,95.35
store_1,item_32,201966,9.77
store_10,item_25,201967,0
store_1,item_18,201968,50.04
store_7,item_25,201969,5.4
store_4,item_25,201970,0
store_5,item_3,201971,46.92
store_5,item_49,201972,0
store_10,item_28,201973,78.48
store_1,item_7,201974,95.29
store_5,item_35,201975,42.96
store_10,item_50,201976,8.96
store_8,item_48,201977,0
store_5,item_44,201978,0
store_9,item_19,201979,0
store_10,item_18,201980,14.17
store_10,item_1,201981,9.81
store_6,item_17,201982,0
store_8,item_1,201983,4.66
store_6,item_31,201984,0
store_5,item_40,201985,47.71
store_3,item_17,201986,13.72
store_3,item_15,201987,0
store_4,item_8,201988,9.68
store_9,item_29,201989,0
store_1,item_46,201990,0
store_6,item_35,201991,10.1
store_6,item_7,201992,10.01
store_2,item_33,201993,9.74
store_6,item_37,201994,41.63
store_2,item_42,201995,87.71
store_3,item_2,201996,30.74
store_6,item_27,201997,24.06
store_10,item_2,201998,0
store_3,item_38,201999,9.61
store_4,item_21,201800,47.06
store_10,item_3,201801,0
store_2,item_15,201802,54.36
store_2,item_34,201803,10.11
store_9,item_34,201804,32.38
store_4,item_37,201805,45.64
store_4,item_50,201806,12.31
store_2,item_45,201807,9.45
store_6,item_6,201808,0
store_6,item_42,201809,60.92
store_8,item_27,201810,0
store_9,item_16,201811,67.74
store_3,item_39,201812,40
store_6,item_8,201813,9.91
store_9,item_10,201814,63.63
store_4,item_12,201815,2.54
store_2,item_27,201816,38.51
store_2,item_9,201817,10.33
store_1,item_45,201818,0
store_9,item_34,201819,90.52
store_6,item_9,201820,70
store_4,item_46,201821,6.83
store_10,item_39,201822,10.49
store_1,item_5,201823,47.55
store_8,item_48,201824,29.64
store_8,item_45,201825,0
store_3,item_1,201826,34.02
store_7,item_21,201827,18.5
store_10,item_18,201828,9.73
store_8,item_22,201829,10.06
store_9,item_38,201830,29.24
store_7,item_21,201831,0
store_4,item_28,201832,29.18
store_2,item_23,201833,9.11
store_5,item_32,201834,23.14
store_3,item_19,201835,0
store_4,item_43,201836,0
store_9,item_33,201837,0
store_9,item_35,201838,0
store_6,item_14,201839,47.15
store_8,item_34,201840,0
store_2,item_46,201841,9.94
store_7,item_32,201842,0
store_5,item_47,201843,10.47
store_2,item_48,201844,0
store_3,item_33,201845,0
store_6,item_3,201846,10.94
store_9,item_21,201847,0
store_1,item_16,201848,0
store_4,item_17,201849,15.99
store_3,item_47,201850,28.98
store_4,item_41,201851,10.45
store_4,item_1,201852,7.66
store_9,item_40,201853,0
store_7,item_45,201854,0
store_6,item_31,201855,0
store_5,item_43,201856,49.53
store_7,item_39,201857,27.63
store_2,item_15,201858,10.46
store_5,item_27,201859,33.21
store_7,item_8,201860,0
store_2,item_23,201861,70.78
store_8,item_32,201862,69.03
store_1,item_19,201863,25.87
store_1,item_36,201864,13.82
store_7,item_26,201865,43.09
store_5,item_4,201866,0
store_6,item_41,201867,9.81
store_7,item_15,201868,0
store_10,item_40,201869,0
store_1,item_25,201870,10.28
store_6,item_23,201871,10.15
store_9,item_14,201872,0
store_9,item_26,201873,0
store_6,item_22,201874,22.35
store_4,item_1,201875,10.35
store_9,item_7,201876,79.34
store_1,item_11,201877,0
store_4,item_3,201878,37.75
store_7,item_9,201879,0
store_2,item_33,201880,3
store_9,item_39,201881,5.96
store_4,item_39,201882,39.45
store_9,item_48,201883,9.8
store_8,item_13,201884,9.76
store_10,item_31,201885,29.83
store_2,item_15,201886,56.54
store_8,item_19,201887,8.82
store_7,item_24,201888,9.95
store_10,item_2,201889,77.35
store_8,item_24,201890,56.75
store_5,item_22,201891,0
store_2,item_36,201892,7.08
store_10,item_16,201893,9.64
store_10,item_31,201894,5.59
store_5,item_27,201895,0
store_1,item_21,201896,87.27
store_5,item_45,201897,12.55
store_9,item_32,201898,0
store_6,item_30,201899,51.93
store_2,item_7,201900,70.23
store_7,item_9,201901,9.66
store_2,item_11,201902,0
store_1,item_28,201903,17.9
store_9,item_32,201904,12.49
store_7,item_1,201905,6.76
store_5,item_34,201906,31.14
store_10,item_42,201907,0
store_10,item_46,201908,26.45
store_8,item_30,201909,0
store_3,item_34,201910,1.97
store_7,item_12,201911,0
store_5,item_45,201912,0
store_9,item_30,201913,5.64
store_10,item_11,201914,9.85
store_9,item_15,201915,0
store_5,item_19,201916,58.86
store_5,item_24,201917,93.5
store_9,item_35,201918,0
store_2,item_47,201919,0
store_10,item_7,201920,12.97
store_6,item_37,201921,48.37
store_4,item_11,201922,10.28
store_4,item_6,201923,6.43
store_1,item_21,201924,10.4
store_1,item_9,201925,43.12
store_8,item_21,201926,0
store_4,item_36,201927,38.35
store_7,item_46,201928,36.14
store_9,item_21,201929,10.38
store_4,item_11,201930,35.86
store_9,item_29,201931,69.81
store_5,item_44,201932,10.06
store_7,item_42,201933,9.72
store_8,item_50,201934,0
store_10,item_36,201935,0
store_1,item_13,201936,36.74
store_4,item_1,201937,17.09
store_5,item_33,201938,10.11
store_1,item_42,201939,32.44
store_1,item_45,201940,0
store_10,item_2,201941,99.73
store_8,item_32,201942,0
